Lon,Lat,RhoLM_in_situ,RhoLM_STP
111,40.75,3.2406740122631,3.3591903335285
111.25,40.75,3.2527645744445,3.3705825860172
111.5,40.75,3.2578144922358,3.3744346557454
111.75,40.75,3.268208791118,3.3841935347309
112,40.75,3.259455259319,3.3742758696214
112.25,40.75,3.2517385397497,3.3653133383762
112.5,40.75,3.2360500112981,3.34433781115
112.75,40.75,3.2422646254855,3.3470664319217
113,40.75,3.2422762612756,3.3467365020125
113.25,40.75,3.2544543826934,3.359029978551
113.5,40.75,3.2413694244551,3.3445183043691
115.5,40.75,3.2061925987051,3.3041418772985
115.75,40.75,3.2111294000033,3.3118508567025
116,40.75,3.2210651118872,3.3249659464437
116.25,40.75,3.2291665471266,3.3357948232548
116.5,40.75,3.2342247221708,3.3427525740278
116.75,40.75,3.2511416320484,3.3616241704023
117,40.75,3.2473536932212,3.3589615949815
117.25,40.75,3.2478536595212,3.3609961684028
117.5,40.75,3.2165426344304,3.3299862925975
117.75,40.75,3.2383667389528,3.354292530261
118,40.75,3.2451242126053,3.3654667226402
118.25,40.75,3.2437007855483,3.3649716207626
118.5,40.75,3.2379216611449,3.3613203052348
118.75,40.75,3.2333272869216,3.357388925011
119,40.75,3.2342340817509,3.3588070821546
119.25,40.75,3.2235765906765,3.348246983573
119.5,40.75,3.2248630592549,3.3491502403714
108.25,41,3.2219901519958,3.3520124038782
108.5,41,3.2317084528358,3.3614632837807
108.75,41,3.2462019753894,3.3755844387568
109,41,3.2471867659526,3.3765437950104
109.25,41,3.2345741499236,3.3630725956593
109.5,41,3.2373489803999,3.3651139834329
109.75,41,3.2493796726041,3.3773139517613
110,41,3.2585798665643,3.3863997484473
110.25,41,3.2521788497304,3.3789133240121
110.5,41,3.2421650134929,3.3676784175709
110.75,41,3.2535615377486,3.3742241503949
111,41,3.2395654233979,3.358517151167
111.25,41,3.2377173409084,3.3555885885437
111.5,41,3.2302297209318,3.3464170494797
111.75,41,3.2404251849992,3.3561013947108
112,41,3.2441319999431,3.3590551147057
112.25,41,3.2523444148199,3.3618645857194
112.5,41,3.2373083263089,3.3460654867246
112.75,41,3.2791461596735,3.385265580695
113,41,3.2491030937363,3.3538280075585
113.25,41,3.2590105776836,3.3636902542202
113.5,41,3.2338989201001,3.336658435149
115.25,41,3.2049547128267,3.3030484225618
115.5,41,3.1879361810202,3.2855516630456
115.75,41,3.2054850410662,3.3061592288741
116,41,3.2144588969636,3.3178289935475
116.25,41,3.2199739999186,3.3257641317192
116.5,41,3.2377938195474,3.3459616805844
116.75,41,3.2353396385565,3.3450231069054
117,41,3.2456060870423,3.3572868523861
117.25,41,3.2341125654135,3.3464137187183
117.5,41,3.2389809275346,3.3539536498206
117.75,41,3.2461514380171,3.3629239641427
118,41,3.242227667375,3.36180323931
118.25,41,3.2444303891751,3.3668393133222
118.5,41,3.2387223332336,3.3628744276942
118.75,41,3.2265403603296,3.3511758805105
119,41,3.2259321136951,3.3512104411407
119.25,41,3.2223865937515,3.3486899911122
108.25,41.25,3.2398249157756,3.3704325532124
108.5,41.25,3.2472335485584,3.3773537174679
108.75,41.25,3.2418761423036,3.3711880961819
109,41.25,3.2311170108979,3.3597125106736
109.25,41.25,3.233225319807,3.3616199359373
109.5,41.25,3.231694936321,3.3590351168937
109.75,41.25,3.2387818014181,3.3659944789342
110,41.25,3.2381774965791,3.3648526085625
110.25,41.25,3.2382462735688,3.3643947590958
110.5,41.25,3.2363707741938,3.3618141976142
110.75,41.25,3.2344119446417,3.3591444722204
111,41.25,3.2448775099421,3.3643955095576
111.25,41.25,3.2992787767665,3.4192388596606
111.5,41.25,3.2910945075868,3.4100911667471
111.75,41.25,3.2346036814458,3.3507335171764
112,41.25,3.2387281624799,3.3541325379391
112.25,41.25,3.2838196249041,3.394825141548
112.5,41.25,3.2779179050809,3.3885029434555
112.75,41.25,3.2714635446439,3.3773822588042
113,41.25,3.2711439763904,3.3765597614985
113.25,41.25,3.2359709753439,3.3398225976244
113.5,41.25,3.2284667036655,3.3310240192992
115,41.25,3.205826966167,3.3047148542791
115.25,41.25,3.1928493681945,3.29088009461
115.5,41.25,3.2093304574696,3.3082055822002
115.75,41.25,3.2029957136834,3.3046911098594
116,41.25,3.2101788001739,3.3141783975901
116.25,41.25,3.2188824882983,3.3252244103566
116.5,41.25,3.2347014763314,3.3433459283319
116.75,41.25,3.2410358210653,3.3515553536579
117,41.25,3.2340625952966,3.3460773389403
117.25,41.25,3.2325542889718,3.3461533822236
117.5,41.25,3.2217007524533,3.3357926267132
117.75,41.25,3.2455117340451,3.363442965276
118,41.25,3.2402882334449,3.3605354242539
118.25,41.25,3.2453348880191,3.367118194404
118.5,41.25,3.2197988510587,3.3428201377612
118.75,41.25,3.227787007067,3.3520560225675
119,41.25,3.2224641045558,3.347330322903
108.5,41.5,3.2780494487614,3.4093391735111
108.75,41.5,3.2789536852678,3.409805131446
109,41.5,3.2780402785021,3.4085573549703
109.25,41.5,3.2268682523167,3.3549526401195
109.5,41.5,3.2250327254891,3.351919968267
109.75,41.5,3.2221150081408,3.3484634853301
110,41.5,3.2273824681016,3.3534848572459
110.25,41.5,3.2325888273306,3.3585745950485
110.5,41.5,3.2825961089955,3.4100585532637
110.75,41.5,3.2786569043909,3.4053433136413
111,41.5,3.2785102906372,3.4047076656123
111.25,41.5,3.2870922640134,3.4069216586385
111.5,41.5,3.2834797717042,3.4026238277467
111.75,41.5,3.2808789159,3.3992009668074
112,41.5,3.283352554998,3.394912311763
112.25,41.5,3.2808256728954,3.3920830049893
112.5,41.5,3.2789664688475,3.389983488669
112.75,41.5,3.2650766298742,3.3708505458771
113,41.5,3.2626488198003,3.3678832245583
113.25,41.5,3.2234246998816,3.3269458723896
113.5,41.5,3.2207313039611,3.3230258946461
113.75,41.5,3.2595706553378,3.3627288498769
114.75,41.5,3.2058124631956,3.304654240444
115,41.5,3.2064025192906,3.3054609765763
115.25,41.5,3.2081583542518,3.3072145525879
115.5,41.5,3.2114017850937,3.310918373463
115.75,41.5,3.20821331109,3.3084595948202
116,41.5,3.2163560687997,3.321330630573
116.25,41.5,3.2275992229756,3.3347575599419
116.5,41.5,3.2246553786791,3.3333313135528
116.75,41.5,3.2225216189622,3.3326572470045
117,41.5,3.2191231091083,3.3306862709275
117.25,41.5,3.2350350087311,3.350222966809
117.5,41.5,3.245596829381,3.3626553042026
117.75,41.5,3.2479259665384,3.366560164278
118,41.5,3.2346974483855,3.3543463576676
118.25,41.5,3.2145216694733,3.334577423044
118.5,41.5,3.2094376936837,3.3312256483516
118.75,41.5,3.2292759335753,3.352231755332
108.75,41.75,3.2795790735632,3.4104820705618
109,41.75,3.2780249219475,3.4084960286156
109.25,41.75,3.2752065101715,3.4051316809449
109.5,41.75,3.2747059855296,3.4034724395839
109.75,41.75,3.2705742095399,3.398790891345
110,41.75,3.2741765713781,3.4023816090254
110.25,41.75,3.2731069324686,3.4010614120803
110.5,41.75,3.2737720816746,3.4013194237357
110.75,41.75,3.2721977345008,3.3991317931895
111,41.75,3.2752898104155,3.4008198297951
111.25,41.75,3.2765395902767,3.4021400425333
111.5,41.75,3.2772991571316,3.4029107962226
111.75,41.75,3.2758602333073,3.3876410641142
112,41.75,3.275432606598,3.3870102308214
112.25,41.75,3.2766649130565,3.3880842137101
112.5,41.75,3.2846919584797,3.3962460612383
112.75,41.75,3.2719976372355,3.3780518163116
113,41.75,3.2696690002566,3.375211329039
113.25,41.75,3.2678450150113,3.3728861561961
113.5,41.75,3.2627142662329,3.367187301419
113.75,41.75,3.260326219172,3.3636481084909
114,41.75,3.2501221789472,3.3501622074753
115,41.75,3.201777504172,3.3010390816397
115.25,41.75,3.2032676816276,3.3029128676702
115.5,41.75,3.2116660747065,3.3121754684207
115.75,41.75,3.2115099371344,3.3128805153263
116,41.75,3.2185399523046,3.3211630343729
116.25,41.75,3.2219998138187,3.3298556074114
116.5,41.75,3.2306808858332,3.3402249941067
116.75,41.75,3.2230943742414,3.3350882223627
117,41.75,3.2211121379116,3.3344827436968
117.25,41.75,3.2294434503051,3.3445494699607
117.5,41.75,3.2390515554495,3.3558325253709
117.75,41.75,3.237556543635,3.3555044858571
118,41.75,3.2413003269685,3.3606269134462
118.25,41.75,3.2047659197107,3.3228782608871
118.5,41.75,3.2026002398103,3.3227797787073
109.25,42,3.2689325096865,3.3986982806861
109.5,42,3.2696841457519,3.3984396268113
109.75,42,3.2674679379763,3.3960191600015
110,42,3.2689333343943,3.397598698159
110.25,42,3.2685209962653,3.3969916295314
110.5,42,3.2695587775933,3.397575448011
110.75,42,3.2727069239502,3.3988924013151
111,42,3.2733663574803,3.3993533672975
111.25,42,3.2754196178407,3.4013254503636
113,42,3.254176454911,3.3544433160672
113.25,42,3.2540206103394,3.354284953908
113.5,42,3.2532830256739,3.3535075672232
113.75,42,3.2500498118945,3.3503322907334
114,42,3.2481848893523,3.3484614708924
114.25,42,3.1999885402835,3.2988771594498
114.5,42,3.2025587109035,3.3016292510664
115.25,42,3.2004786831547,3.3004221843467
115.5,42,3.2022734518857,3.3028427094455
115.75,42,3.2122549559073,3.3138309472697
116,42,3.2140384668184,3.3164981739003
116.25,42,3.2208638992374,3.3242260369715
116.5,42,3.2234954665303,3.3330302831809
116.75,42,3.2277953033006,3.3387266600825
117,42,3.2214923653985,3.333593042256
117.25,42,3.2346605813847,3.348499034859
117.5,42,3.2264381545981,3.3412193871496
117.75,42,3.2301880180343,3.3464089959749
109.75,42.25,3.2673038431286,3.3965216966013
110,42.25,3.2667584107678,3.3962726549758
110.25,42.25,3.2666362258388,3.3958187765524
110.5,42.25,3.2681333227483,3.3949895709092
110.75,42.25,3.2729004080764,3.3995350985937
111,42.25,3.2725495593978,3.3989326485211
113,42.25,3.2527443732259,3.3531729524347
113.25,42.25,3.2520841479226,3.3525320812824
113.5,42.25,3.2519247592438,3.3523270482159
113.75,42.25,3.2488417397689,3.3490659034797
114,42.25,3.2433770701414,3.3436978960181
114.25,42.25,3.2031428496764,3.3023228781988
114.5,42.25,3.2052320749559,3.3046994329722
114.75,42.25,3.2048251437115,3.3044719959155
115,42.25,3.205114776859,3.3050126970638
115.25,42.25,3.2028905599033,3.3032275682753
115.5,42.25,3.2133048154948,3.3144050372585
115.75,42.25,3.2082411377645,3.3098102193538
116,42.25,3.2185659689709,3.3211182127518
116.25,42.25,3.2184804673306,3.321611364166
113.25,42.5,3.2535287097785,3.3541705569603
113.5,42.5,3.251790768362,3.3523466440015
113.75,42.5,3.2477822909401,3.348038625654
114,42.5,3.2441773871159,3.344114516051
114.25,42.5,3.2475739405538,3.3482602689763
114.5,42.5,3.2462124462258,3.3471176687325
114.75,42.5,3.2456270847589,3.3467377885533
